participant,vis,rdirection,sign,visandsign,rbase,approach,jnd
hsktqi0k,donut,negative,-1,donutnegative,0.8,above,0.042083333
hsktqi0k,donut,negative,-1,donutnegative,0.5,below,0.186666667
hsktqi0k,donut,negative,-1,donutnegative,0.8,below,0.115
hskyb7h4,donut,positive,1,donutpositive,0.7,below,0.401666667
hskyb7h4,donut,positive,1,donutpositive,0.4,below,0.713333333
hskyb7h4,donut,positive,1,donutpositive,0.4,above,0.5725
hskyb7h4,donut,positive,1,donutpositive,0.7,above,0.287916667
hs2ih7gh,line,positive,1,linepositive,0.6,below,0.318333333
hs2ih7gh,line,positive,1,linepositive,0.6,above,0.225
hs2ih7gh,line,positive,1,linepositive,0.3,above,0.113333333
hs2ih7gh,line,positive,1,linepositive,0.3,below,0.368333333
hsbypt4d,stackedarea,negative,-1,stackedareanegative,0.3,above,0.276666667
hsbypt4d,stackedarea,negative,-1,stackedareanegative,0.6,below,0.201666667
hsbypt4d,stackedarea,negative,-1,stackedareanegative,0.6,above,0.156666667
hsbypt4d,stackedarea,negative,-1,stackedareanegative,0.3,below,0.37
hskn0nhj,donut,negative,-1,donutnegative,0.3,below,0.283333333
hskn0nhj,donut,negative,-1,donutnegative,0.3,above,0.191666667
hskn0nhj,donut,negative,-1,donutnegative,0.6,below,0.321666667
hskn0nhj,donut,negative,-1,donutnegative,0.6,above,0.361666667
hs6cgi5y,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.108333333
hs6cgi5y,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.032916667
hs6cgi5y,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.133333333
hs6cgi5y,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.186666667
hsi6lkgt,stackedline,positive,1,stackedlinepositive,0.7,below,0.333333333
hsi6lkgt,stackedline,positive,1,stackedlinepositive,0.4,above,0.285
hsi6lkgt,stackedline,positive,1,stackedlinepositive,0.4,below,0.293333333
hsi6lkgt,stackedline,positive,1,stackedlinepositive,0.7,above,0.15
hscf6cuo,line,negative,-1,linenegative,0.8,above,0.187083333
hscf6cuo,line,negative,-1,linenegative,0.8,below,0.323333333
hscf6cuo,line,negative,-1,linenegative,0.5,below,0.675
hscf6cuo,line,negative,-1,linenegative,0.5,above,0.48625
hsi48klh,stackedline,positive,1,stackedlinepositive,0.3,below,0.386666667
hsi48klh,stackedline,positive,1,stackedlinepositive,0.6,below,0.501666667
hsi48klh,stackedline,positive,1,stackedlinepositive,0.3,above,0.208333333
hsi48klh,stackedline,positive,1,stackedlinepositive,0.6,above,0.375833333
hsyx3ki5,ordered_line,negative,-1,ordered_linenegative,0.5,below,0.176666667
hsyx3ki5,ordered_line,negative,-1,ordered_linenegative,0.8,below,0.0325
hsyx3ki5,ordered_line,negative,-1,ordered_linenegative,0.8,above,0.051666667
hsyx3ki5,ordered_line,negative,-1,ordered_linenegative,0.5,above,0.17
hsja65x0,stackedarea,positive,1,stackedareapositive,0.4,above,0.363333333
hsja65x0,stackedarea,positive,1,stackedareapositive,0.7,above,0.22
hsja65x0,stackedarea,positive,1,stackedareapositive,0.7,below,0.173333333
hsja65x0,stackedarea,positive,1,stackedareapositive,0.4,below,0.233333333
hsxz1xhh,ordered_line,positive,1,ordered_linepositive,0.8,above,0.035416667
hsxz1xhh,ordered_line,positive,1,ordered_linepositive,0.5,above,0.063333333
hsxz1xhh,ordered_line,positive,1,ordered_linepositive,0.5,below,0.09
hsxz1xhh,ordered_line,positive,1,ordered_linepositive,0.8,below,0.046666667
hs6gzo09,stackedbar,negative,-1,stackedbarnegative,0.5,above,0.115
hs6gzo09,stackedbar,negative,-1,stackedbarnegative,0.5,below,0.195
hs6gzo09,stackedbar,negative,-1,stackedbarnegative,0.8,below,0.128333333
hs6gzo09,stackedbar,negative,-1,stackedbarnegative,0.8,above,0.068333333
hsbyuwjj,stackedarea,negative,-1,stackedareanegative,0.6,below,0.08
hsbyuwjj,stackedarea,negative,-1,stackedareanegative,0.3,below,0.108333333
hsbyuwjj,stackedarea,negative,-1,stackedareanegative,0.6,above,0.056666667
hsbyuwjj,stackedarea,negative,-1,stackedareanegative,0.3,above,0.163333333
hrqiol1m,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.073333333
hrqiol1m,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.045
hrqiol1m,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.02375
hrqiol1m,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.073333333
hskdoha1,radar,negative,-1,radarnegative,0.6,above,0.380833333
hskdoha1,radar,negative,-1,radarnegative,0.3,above,0.37
hskdoha1,radar,negative,-1,radarnegative,0.6,below,0.473333333
hskdoha1,radar,negative,-1,radarnegative,0.3,below,0.57
hs1wwzmy,line,positive,1,linepositive,0.7,above,0.203333333
hs1wwzmy,line,positive,1,linepositive,0.4,below,0.146666667
hs1wwzmy,line,positive,1,linepositive,0.4,above,0.326666667
hs1wwzmy,line,positive,1,linepositive,0.7,below,0.225
hsjfckuy,radar,positive,1,radarpositive,0.3,above,0.248333333
hsjfckuy,radar,positive,1,radarpositive,0.6,above,0.175
hsjfckuy,radar,positive,1,radarpositive,0.6,below,0.116666667
hsjfckuy,radar,positive,1,radarpositive,0.3,below,0.186666667
hrjqkej0,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.146666667
hrjqkej0,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.056666667
hrjqkej0,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.051666667
hrjqkej0,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.11
hsj6qz4j,stackedarea,positive,1,stackedareapositive,0.6,above,0.367916667
hsj6qz4j,stackedarea,positive,1,stackedareapositive,0.3,above,0.215
hsj6qz4j,stackedarea,positive,1,stackedareapositive,0.6,below,0.393333333
hsj6qz4j,stackedarea,positive,1,stackedareapositive,0.3,below,0.491666667
hrsonh25,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,above,0.101666667
hrsonh25,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,below,0.125
hrsonh25,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,above,0.051666667
hrsonh25,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,below,0.051666667
hsjf02di,radar,positive,1,radarpositive,0.3,above,0.326666667
hsjf02di,radar,positive,1,radarpositive,0.6,above,0.135
hsjf02di,radar,positive,1,radarpositive,0.6,below,0.156666667
hsjf02di,radar,positive,1,radarpositive,0.3,below,0.356666667
hs2i6eld,line,positive,1,linepositive,0.3,below,0.345
hs2i6eld,line,positive,1,linepositive,0.6,below,0.503333333
hs2i6eld,line,positive,1,linepositive,0.6,above,0.318333333
hs2i6eld,line,positive,1,linepositive,0.3,above,0.196666667
hrqip0lo,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.081666667
hrqip0lo,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.0625
hrqip0lo,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.28
hrqip0lo,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.285
hrjew0td,scatterplot,positive,1,scatterplotpositive,0.4,above,0.07
hrjew0td,scatterplot,positive,1,scatterplotpositive,0.8,above,0.03625
hrjew0td,scatterplot,positive,1,scatterplotpositive,0.4,below,0.103333333
hrjew0td,scatterplot,positive,1,scatterplotpositive,0.8,below,0.035833333
hsj6l48f,stackedarea,positive,1,stackedareapositive,0.6,below,0.445
hsj6l48f,stackedarea,positive,1,stackedareapositive,0.3,below,0.623333333
hsj6l48f,stackedarea,positive,1,stackedareapositive,0.6,above,0.389583333
hsj6l48f,stackedarea,positive,1,stackedareapositive,0.3,above,0.428333333
hrinfamf,scatterplot,positive,1,scatterplotpositive,0.3,below,0.13
hrinfamf,scatterplot,positive,1,scatterplotpositive,0.6,below,0.047083333
hrinfamf,scatterplot,positive,1,scatterplotpositive,0.6,above,0.08
hrinfamf,scatterplot,positive,1,scatterplotpositive,0.3,above,0.11
hsc6tum4,stackedarea,negative,-1,stackedareanegative,0.5,below,0.228333333
hsc6tum4,stackedarea,negative,-1,stackedareanegative,0.5,above,0.14
hsc6tum4,stackedarea,negative,-1,stackedareanegative,0.8,above,0.053333333
hsc6tum4,stackedarea,negative,-1,stackedareanegative,0.8,below,0.113333333
hsjk3mp5,radar,positive,1,radarpositive,0.8,below,0.613333333
hsjk3mp5,radar,positive,1,radarpositive,0.5,below,0.456666667
hsjk3mp5,radar,positive,1,radarpositive,0.8,above,0.15375
hsjk3mp5,radar,positive,1,radarpositive,0.5,above,0.34
hsj9wmyy,stackedarea,positive,1,stackedareapositive,0.4,above,0.564166667
hsj9wmyy,stackedarea,positive,1,stackedareapositive,0.4,below,0.631666667
hsj9wmyy,stackedarea,positive,1,stackedareapositive,0.7,below,0.325
hsj9wmyy,stackedarea,positive,1,stackedareapositive,0.7,above,0.287916667
hskqocbo,donut,negative,-1,donutnegative,0.4,above,0.223333333
hskqocbo,donut,negative,-1,donutnegative,0.4,below,0.29
hskqocbo,donut,negative,-1,donutnegative,0.7,above,0.09
hskqocbo,donut,negative,-1,donutnegative,0.7,below,0.191666667
hsi3yvui,stackedline,positive,1,stackedlinepositive,0.6,above,0.385
hsi3yvui,stackedline,positive,1,stackedlinepositive,0.3,above,0.65875
hsi3yvui,stackedline,positive,1,stackedlinepositive,0.3,below,0.571666667
hsi3yvui,stackedline,positive,1,stackedlinepositive,0.6,below,0.566666667
hskep7t0,radar,negative,-1,radarnegative,0.7,below,0.415
hskep7t0,radar,negative,-1,radarnegative,0.4,below,0.316666667
hskep7t0,radar,negative,-1,radarnegative,0.7,above,0.279583333
hskep7t0,radar,negative,-1,radarnegative,0.4,above,0.505416667
hrpgl0kn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,above,0.341666667
hrpgl0kn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,below,0.361666667
hrpgl0kn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,above,0.146666667
hrpgl0kn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,below,0.485833333
hsyp8e7i,ordered_line,negative,-1,ordered_linenegative,0.3,above,0.113333333
hsyp8e7i,ordered_line,negative,-1,ordered_linenegative,0.3,below,0.178333333
hsyp8e7i,ordered_line,negative,-1,ordered_linenegative,0.6,below,0.115
hsyp8e7i,ordered_line,negative,-1,ordered_linenegative,0.6,above,0.125
hsywvdj5,ordered_line,negative,-1,ordered_linenegative,0.8,above,0.053333333
hsywvdj5,ordered_line,negative,-1,ordered_linenegative,0.8,below,0.065
hsywvdj5,ordered_line,negative,-1,ordered_linenegative,0.5,below,0.065
hsywvdj5,ordered_line,negative,-1,ordered_linenegative,0.5,above,0.12
hrjqexf6,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.156666667
hrjqexf6,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.277916667
hrjqexf6,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.08
hrjqexf6,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.248333333
hrjciv14,scatterplot,positive,1,scatterplotpositive,0.8,below,0.025416667
hrjciv14,scatterplot,positive,1,scatterplotpositive,0.4,above,0.151666667
hrjciv14,scatterplot,positive,1,scatterplotpositive,0.8,above,0.045416667
hrjciv14,scatterplot,positive,1,scatterplotpositive,0.4,below,0.346666667
hrji1vj1,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.096666667
hrji1vj1,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.113333333
hrji1vj1,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.023333333
hrji1vj1,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.02125
hsi45f12,stackedline,positive,1,stackedlinepositive,0.6,below,0.253333333
hsi45f12,stackedline,positive,1,stackedlinepositive,0.6,above,0.345833333
hsi45f12,stackedline,positive,1,stackedlinepositive,0.3,above,0.34
hsi45f12,stackedline,positive,1,stackedlinepositive,0.3,below,0.326666667
hs58t0ra,stackedbar,positive,1,stackedbarpositive,0.5,below,0.425
hs58t0ra,stackedbar,positive,1,stackedbarpositive,0.8,above,0.183333333
hs58t0ra,stackedbar,positive,1,stackedbarpositive,0.5,above,0.356666667
hs58t0ra,stackedbar,positive,1,stackedbarpositive,0.8,below,0.428333333
hs6geing,stackedbar,negative,-1,stackedbarnegative,0.5,above,0.098333333
hs6geing,stackedbar,negative,-1,stackedbarnegative,0.8,below,0.068333333
hs6geing,stackedbar,negative,-1,stackedbarnegative,0.5,below,0.11
hs6geing,stackedbar,negative,-1,stackedbarnegative,0.8,above,0.1
hsks3l64,donut,negative,-1,donutnegative,0.7,above,0.083333333
hsks3l64,donut,negative,-1,donutnegative,0.7,below,0.078333333
hsks3l64,donut,negative,-1,donutnegative,0.4,above,0.198333333
hsks3l64,donut,negative,-1,donutnegative,0.4,below,0.188333333
hs7v0thb,stackedline,negative,-1,stackedlinenegative,0.5,above,0.313333333
hs7v0thb,stackedline,negative,-1,stackedlinenegative,0.5,below,0.445
hs7v0thb,stackedline,negative,-1,stackedlinenegative,0.8,below,0.158333333
hs7v0thb,stackedline,negative,-1,stackedlinenegative,0.8,above,0.095
hrpbyza9,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.345
hrpbyza9,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.28625
hrpbyza9,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.4
hrpbyza9,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.344583333
hsywusyp,ordered_line,negative,-1,ordered_linenegative,0.5,below,0.034583333
hsywusyp,ordered_line,negative,-1,ordered_linenegative,0.8,below,0.0425
hsywusyp,ordered_line,negative,-1,ordered_linenegative,0.8,above,0.041666667
hsywusyp,ordered_line,negative,-1,ordered_linenegative,0.5,above,0.073333333
hrji0clh,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.116666667
hrji0clh,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.08
hrji0clh,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.025416667
hrji0clh,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.032916667
hrjqebjr,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.096666667
hrjqebjr,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.073333333
hrjqebjr,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.075
hrjqebjr,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.06
hrqireek,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.256666667
hrqireek,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.278333333
hrqireek,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.645
hrqireek,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.091666667
hrjqchlk,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.043333333
hrjqchlk,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.118333333
hrjqchlk,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.16
hrjqchlk,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.066666667
hrjq7op5,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.042083333
hrjq7op5,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.256666667
hrjq7op5,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.058333333
hrjq7op5,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.103333333
hsja6m6v,stackedarea,positive,1,stackedareapositive,0.7,above,0.086666667
hsja6m6v,stackedarea,positive,1,stackedareapositive,0.4,below,0.461666667
hsja6m6v,stackedarea,positive,1,stackedareapositive,0.4,above,0.051666667
hsja6m6v,stackedarea,positive,1,stackedareapositive,0.7,below,0.476666667
hsi3xmin,stackedline,positive,1,stackedlinepositive,0.6,above,0.315
hsi3xmin,stackedline,positive,1,stackedlinepositive,0.6,below,0.381666667
hsi3xmin,stackedline,positive,1,stackedlinepositive,0.3,below,0.258333333
hsi3xmin,stackedline,positive,1,stackedlinepositive,0.3,above,0.23
hsktw0ef,donut,negative,-1,donutnegative,0.5,above,0.106666667
hsktw0ef,donut,negative,-1,donutnegative,0.5,below,0.128333333
hsktw0ef,donut,negative,-1,donutnegative,0.8,above,0.048333333
hsktw0ef,donut,negative,-1,donutnegative,0.8,below,0.08
hs1t0fue,line,positive,1,linepositive,0.8,below,0.101666667
hs1t0fue,line,positive,1,linepositive,0.8,above,0.11
hs1t0fue,line,positive,1,linepositive,0.5,above,0.151666667
hs1t0fue,line,positive,1,linepositive,0.5,below,0.165
hscdf2i4,line,negative,-1,linenegative,0.7,above,0.175
hscdf2i4,line,negative,-1,linenegative,0.7,below,0.245
hscdf2i4,line,negative,-1,linenegative,0.4,below,0.208333333
hscdf2i4,line,negative,-1,linenegative,0.4,above,0.125
hsjfhvc4,radar,positive,1,radarpositive,0.6,above,0.283333333
hsjfhvc4,radar,positive,1,radarpositive,0.3,above,0.361666667
hsjfhvc4,radar,positive,1,radarpositive,0.3,below,0.485
hsjfhvc4,radar,positive,1,radarpositive,0.6,below,0.101666667
hrjcfkvz,scatterplot,positive,1,scatterplotpositive,0.8,above,0.073333333
hrjcfkvz,scatterplot,positive,1,scatterplotpositive,0.8,below,0.053333333
hrjcfkvz,scatterplot,positive,1,scatterplotpositive,0.4,above,0.233333333
hrjcfkvz,scatterplot,positive,1,scatterplotpositive,0.4,below,0.088333333
hsktqrkj,donut,negative,-1,donutnegative,0.5,below,0.11
hsktqrkj,donut,negative,-1,donutnegative,0.5,above,0.071666667
hsktqrkj,donut,negative,-1,donutnegative,0.8,above,0.063333333
hsktqrkj,donut,negative,-1,donutnegative,0.8,below,0.068333333
hsb401el,scatterplot,positive,1,scatterplotpositive,0.5,above,0.17
hsb401el,scatterplot,positive,1,scatterplotpositive,0.5,below,0.246666667
hsb401el,scatterplot,positive,1,scatterplotpositive,0.7,above,0.063333333
hsb401el,scatterplot,positive,1,scatterplotpositive,0.7,below,0.057916667
hrpa34yd,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.443333333
hrpa34yd,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.569583333
hrpa34yd,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.394583333
hrpa34yd,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.289583333
hs7lkfbx,stackedline,negative,-1,stackedlinenegative,0.6,above,0.093333333
hs7lkfbx,stackedline,negative,-1,stackedlinenegative,0.6,below,0.468333333
hs7lkfbx,stackedline,negative,-1,stackedlinenegative,0.3,above,0.413333333
hs7lkfbx,stackedline,negative,-1,stackedlinenegative,0.3,below,0.44
hsl18qch,donut,positive,1,donutpositive,0.5,above,0.276666667
hsl18qch,donut,positive,1,donutpositive,0.8,above,0.183333333
hsl18qch,donut,positive,1,donutpositive,0.8,below,0.33
hsl18qch,donut,positive,1,donutpositive,0.5,below,0.69
hsxysaet,ordered_line,positive,1,ordered_linepositive,0.8,below,0.101666667
hsxysaet,ordered_line,positive,1,ordered_linepositive,0.5,below,0.253333333
hsxysaet,ordered_line,positive,1,ordered_linepositive,0.8,above,0.075
hsxysaet,ordered_line,positive,1,ordered_linepositive,0.5,above,0.15
hrsh88pj,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,above,0.156666667
hrsh88pj,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,below,0.151666667
hrsh88pj,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,above,0.198333333
hrsh88pj,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,below,0.266666667
hs5f7h98,stackedbar,negative,-1,stackedbarnegative,0.6,below,0.078333333
hs5f7h98,stackedbar,negative,-1,stackedbarnegative,0.6,above,0.093333333
hs5f7h98,stackedbar,negative,-1,stackedbarnegative,0.3,above,0.088333333
hs5f7h98,stackedbar,negative,-1,stackedbarnegative,0.3,below,0.215
hskjyqnt,radar,negative,-1,radarnegative,0.5,above,0.39375
hskjyqnt,radar,negative,-1,radarnegative,0.5,below,0.631666667
hskjyqnt,radar,negative,-1,radarnegative,0.8,below,0.253333333
hskjyqnt,radar,negative,-1,radarnegative,0.8,above,0.187916667
hskqez5r,donut,negative,-1,donutnegative,0.7,below,0.093333333
hskqez5r,donut,negative,-1,donutnegative,0.4,below,0.318333333
hskqez5r,donut,negative,-1,donutnegative,0.7,above,0.12
hskqez5r,donut,negative,-1,donutnegative,0.4,above,0.163333333
hsc6qbdi,stackedarea,negative,-1,stackedareanegative,0.5,below,0.238333333
hsc6qbdi,stackedarea,negative,-1,stackedareanegative,0.8,above,0.053333333
hsc6qbdi,stackedarea,negative,-1,stackedareanegative,0.5,above,0.02625
hsc6qbdi,stackedarea,negative,-1,stackedareanegative,0.8,below,0.029583333
